timestamp,checkpoint,dataset,mode,K,L,n_prompts,skipped_prompts,target_calls,block_eff,throughput_tok_s,time_per_call_ms,time_per_token_ms,avg_tree_nodes,total_gen_tokens,total_time_s,time_draft_s,time_target_s,time_verify_s,time_cache_s,time_tokenizer_s,gpu_sm_util_avg_pct,gpu_mem_util_avg_pct,gpu_vram_peak_mb,gpu_pcie_tx_avg_kbs,gpu_pcie_rx_avg_kbs,gpu_nvlink_tx_avg_kbs,gpu_nvlink_rx_avg_kbs,cpu_util_avg_pct,torch_vram_alloc_mb,torch_vram_reserv_mb,device,seed,dtype,cpu_threads_used,machine_gpu,machine_gpu_count,machine_gpu_vram_gb,machine_driver,machine_cpu_logical_cores,machine_cpu_physical_cores,machine_ram_gb,machine_os,attn_backend,training_wandb_url,L1
2026-06-22T01:36:16,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2207,5.922972,15.9684,370.919,62.624,9,13072,818.62,665.794,109.581,3.921,30.616,0.042,24.6,4.4,19450,15014,78369,,,9.3,16770.9,17742,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-22T02:17:24,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2135,6.147541,16.5989,370.357,60.245,12.9452,13125,790.71,644.569,104.704,3.76,29.205,0.04,26.9,4.5,19902,15907,81741,,,10.4,16770.9,17772,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-22T03:44:30,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,3,8,100,0,2167,6.070143,15.598,389.161,64.111,16.0812,13154,843.31,687.975,112.016,4,30.413,0.041,26.2,4.5,19988,14947,90127,,,10.4,16770.9,17858,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-22T04:35:40,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,4,8,100,0,2141,6.136852,16.0097,383.32,62.462,19.0864,13139,820.69,668.765,109.736,3.871,29.608,0.039,26.7,4.6,20094,17423,100317,,,9.4,16770.9,17964,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-24T03:57:49,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,bv,1,8,100,0,2140,6.136449,16.5710,370.312,60.346,9.0000,13132,792.47,644.546,105.934,3.788,29.509,0.044,24.7,4.5,19458,14363,82774,,,7.0,16770.9,17750.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-23T15:18:34,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,bv,2,8,100,0,2145,6.135198,16.8905,363.233,59.205,12.8984,13160,779.13,633.691,104.482,3.674,28.989,0.042,27.4,4.7,19540,15653,85049,,,5.3,16782.5,17832,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-23T17:47:48,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,bv,3,8,100,0,2181,6.03989,16.732,360.978,59.766,16.3966,13173,787.29,640.982,105.326,3.577,29.189,0.038,27.9,4.9,19628,16115,86636,,,5.1,16803.5,17920,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-26T00:19:56,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,bv,4,8,1000,0,21519,6.110275,14.5287,420.566,68.829,18.9493,131487,9050.15,7546.466,1076.440,38.436,295.405,0.393,13.2,2.2,45480,9146,42511,,,7.3,16770.9,21928.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa+flash_attention_2 (flash_attn-2.8.3.post1),0
2026-06-23T03:03:05,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2139,6.156615,17.4772,352.266,57.217,9,13169,753.5,612.142,100.993,3.446,28.764,0.034,25.5,4.5,19039,16218,83472,,,5.2,16770.9,17752,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T05:07:09,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2106,6.224122,17.0567,364.907,58.628,12.9492,13108,768.49,626.199,102.01,3.539,28.422,0.042,27.3,4.6,19059,15996,84139,,,5.2,16770.9,17772,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T09:53:19,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,3,8,100,0,2103,6.232525,17.4899,356.35,57.176,15.9995,13107,749.4,609.654,100,3.426,28.245,0.037,28.3,5.2,19227,16346,85244,,,5.2,16805.8,17940,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T12:37:45,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,4,8,100,0,2091,6.28264,16.9174,371.371,59.111,18.6389,13137,776.54,631.811,104.294,3.535,28.472,0.039,27.1,4.9,19367,15505,79528,,,4.2,16819.8,18080,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T07:31:32,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,bv,1,8,100,0,2131,6.145472,17.435,352.478,57.356,9,13096,751.13,610.095,100.923,3.479,28.494,0.037,26.2,4.5,19027,15683,83434,,,4.8,16770.9,17740,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T10:24:38,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,bv,2,8,100,0,2150,6.122326,16.6812,367.019,59.948,12.9521,13163,789.09,643.031,105.152,3.605,28.989,0.037,27.7,4.6,19061,15365,83851,,,5.1,16770.9,17774,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T13:45:07,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,bv,3,8,100,0,2114,6.210974,17.406,356.83,57.452,16.2124,13130,754.34,613.561,100.776,3.509,28.382,0.038,28.6,5.2,19195,16049,85927,,,5.3,16803.5,17908,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T16:20:17,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,bv,4,8,100,0,2144,6.121269,16.8198,363.933,59.454,19.2099,13124,780.27,634.071,105.191,3.64,29.107,0.04,28.1,5,19275,16236,85046,,,5.3,16770.9,17988,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-24T07:44:59,checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,bv,1,8,100,0,2119,6.194903,17.2814,358.472,57.866,9.0000,13127,759.60,617.156,101.940,3.626,28.456,0.044,25.2,4.6,19037,15438,81326,,,9.2,16770.9,17750.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/lb5m8j9f,0
2026-06-24T09:53:35,checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,bv,2,8,100,0,2158,6.077850,16.1448,376.458,61.939,12.9138,13116,812.40,661.401,108.604,3.938,29.755,0.043,26.7,4.5,19119,15181,86242,,,5.2,16787.2,17832.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/lb5m8j9f,0
2026-06-24T18:10:30,checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,bv,3,8,1000,0,21387,6.145977,16.5366,371.659,60.472,16.0140,131444,7948.66,6469.224,1065.268,36.868,292.538,0.372,27.4,4.8,22567,15820,81775,,,5.8,16770.9,21280.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/lb5m8j9f,0
2026-06-26T07:24:37,checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,bv,4,8,1000,0,21383,6.141374,15.0592,407.815,66.405,18.6936,131321,8720.31,7260.458,1046.443,36.148,286.959,0.375,25.7,4.3,45480,15324,78656,,,5.5,16770.9,21930.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa+flash_attention_2 (flash_attn-2.8.3.post1),0
2026-06-22T01:29:02,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2220,5.892342,16.5665,355.678,60.363,9,13081,789.6,641.542,106.082,3.775,29.875,0.041,25.1,4.5,19115,16063,82717,,,9.2,16770.9,17828,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth,0
2026-06-22T02:12:46,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2190,5.991781,15.9256,376.235,62.792,13.1009,13122,823.96,672.162,109.138,3.883,30.173,0.04,26.6,4.4,19061,15403,79570,,,10.4,16770.9,17774,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth,0
2026-06-22T03:45:52,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,3,8,100,0,2263,5.801591,14.6266,396.648,68.369,16.3425,13129,897.61,732.748,119.337,4.264,32.175,0.041,25.2,4.3,19121,14658,86615,,,10.4,16770.9,17834,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth,0
2026-06-22T04:36:27,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,4,8,100,0,2240,5.872321,15.6979,374.083,63.703,19.3915,13154,837.95,682.352,112.684,3.994,30.329,0.042,27,4.8,19277,17785,103576,,,9.3,16770.9,17990,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth,0
2026-06-24T04:56:13,checkpoints/jsd_mathhard_s456/ckpt_best,math_eval,bv,1,8,100,0,2194,5.999544,16.2442,369.334,61.560,9.0000,13163,810.32,658.256,108.993,3.871,30.139,0.043,24.6,4.4,19009,15163,78553,,,5.8,16770.9,17722.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/d6homdte,0
2026-06-23T16:17:03,checkpoints/jsd_mathhard_s456/ckpt_best,math_eval,bv,2,8,100,0,2202,5.977293,16.3619,365.319,61.118,12.9419,13162,804.43,654.399,107.751,3.792,30.132,0.041,27.4,4.6,19059,15507,84846,,,5.3,16770.9,17772,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/d6homdte,0
2026-06-23T18:06:18,checkpoints/jsd_mathhard_s456/ckpt_best,math_eval,bv,3,8,100,0,2206,5.961469,17.1868,346.862,58.184,16.2874,13151,765.18,622.489,102.135,3.513,29.115,0.039,29,5.2,19119,16636,90230,,,5.2,16770.9,17832,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/d6homdte,0
2026-06-26T07:28:28,checkpoints/jsd_mathhard_s456/ckpt_best,math_eval,bv,4,8,1000,0,21609,6.080429,14.7403,412.505,67.841,18.7164,131392,8913.82,7422.079,1069.065,37.219,294.116,0.371,25.4,4.2,45496,15173,78009,,,5.7,16770.9,21948.0,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa+flash_attention_2 (flash_attn-2.8.3.post1),0
2026-06-22T12:53:48,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,1,8,100,0,2207,5.922972,15.9101,372.278,62.853,9,13072,821.62,663.415,109.521,9.512,30.51,0.04,24.6,4.5,19055,15298,80550,,,9.7,16782.5,17768,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-22T13:51:15,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,2,8,100,0,2367,5.537389,13.7922,401.486,72.505,13.2632,13107,950.32,763.037,124.751,19.873,33.5,0.043,25.5,4.2,19153,14790,79864,,,9.7,16801.1,17866,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-22T14:44:17,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,3,8,100,0,2664,4.921547,13.2565,371.255,75.435,17.8803,13111,989.02,791.61,130.704,22.178,36.043,0.044,27.8,4.8,19241,15958,89523,,,5.2,16819.8,17954,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-25T13:59:51,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,gsm8k_eval,gbv,3,8,100,0,2911,4.488148,7.6987,582.975,129.892,18.5812,13065,1697.04,1071.899,258.200,70.459,285.361,0.044,99.8,6.5,59856,22491,117347,,,5.5,16836.1,17402.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,sdpa+flash_attention_2 (flash_attn-2.8.3.post1),0
2026-06-22T15:57:11,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,4,8,100,0,2832,4.618644,12.769,361.708,78.315,21.9068,13080,1024.36,817.663,136.307,24.696,37.482,0.038,28.9,5.2,19243,16442,86684,,,5.2,16845.4,17956,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr,0
2026-06-23T12:11:37,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,gbv,1,8,100,0,2140,6.136449,16.6483,368.592,60.066,9,13132,788.79,636.092,105.953,8.982,29.212,0.042,24.9,4.4,19490,14997,77922,,,5.3,16782.5,17782,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-23T14:19:52,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,gbv,2,8,100,0,2470,5.297166,14.2446,371.872,70.202,13.6806,13084,918.52,735.838,121.213,19.434,33.6,0.042,27.1,4.4,19540,15723,84145,,,5.3,16794.2,17832,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-23T15:49:49,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,gbv,3,8,100,0,2651,4.921539,12.5701,391.528,79.554,17.7061,13047,1037.94,831.591,137.196,23.436,36.756,0.045,26.1,4.3,19628,15185,80536,,,5.3,16817.4,17920,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-24T01:50:13,checkpoints/jsd_flat_enrich_K1_mathhard_s456/ckpt_best,math_eval,gbv,4,8,100,0,2804,4.658345,12.0640,386.137,82.892,21.8356,13062,1082.73,865.245,143.662,26.366,38.566,0.041,26.8,4.5,19774,15829,84824,,,6.2,16829.1,18066.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/mekhfoy6,0
2026-06-23T04:09:57,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,1,8,100,0,2139,6.156615,17.5283,351.239,57.051,9,13169,751.3,604.851,101.4,8.322,28.657,0.035,26.2,4.8,19077,15768,84321,,,5.2,16777.9,17790,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T06:21:48,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,2,8,100,0,2350,5.585532,14.6683,380.788,68.174,13.3979,13126,894.85,717.651,117.336,18.719,32.554,0.041,26.6,4.5,19143,15662,81818,,,4.7,16803.5,17856,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T08:49:08,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,3,8,100,0,2625,4.994667,13.7641,362.877,72.653,17.5954,13111,952.55,761.389,125.379,21.18,36.392,0.037,28.3,4.9,19227,15943,86965,,,5.2,16815.1,17940,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T11:28:38,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,4,8,100,0,2794,4.69005,11.9798,391.497,83.474,21.942,13104,1093.84,873.246,146.396,26.593,38.636,0.044,26.4,4.4,19367,15286,78781,,,5.1,16829.1,18080,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9,0
2026-06-23T08:40:55,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,gbv,1,8,100,0,2131,6.145472,17.5269,350.631,57.055,9,13096,747.19,602.572,99.743,8.406,28.412,0.036,27.1,4.8,19073,15708,83653,,,5.2,16773.2,17786,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T11:24:39,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,gbv,2,8,100,0,2423,5.411473,14.783,366.06,67.645,13.4296,13112,886.96,710.741,117.093,18.381,32.421,0.041,28.3,4.6,19139,15697,83391,,,5.3,16812.8,17852,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T13:02:14,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,gbv,3,8,100,0,2666,4.908102,13.4757,364.218,74.208,17.9895,13085,971.01,776.122,128.151,21.817,36.595,0.042,28.6,4.8,19195,15998,84910,,,5.3,16836.1,17908,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-23T17:25:40,checkpoints/jsd_flat_enrich_K3_mathhard_s123_ttemp1.5/ckpt_best,math_eval,gbv,4,8,100,0,2731,4.789088,13.4376,356.395,74.418,21.8975,13079,973.31,775.672,130.271,23.219,36.005,0.041,29.4,5.3,19363,16819,87978,,,5.3,16843,18076,cuda:3,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/7auspodd,0
2026-06-24T09:06:35,checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,gbv,1,8,100,0,2119,6.194903,17.0320,363.722,58.713,9.0000,13127,770.73,621.819,103.144,8.913,28.429,0.039,25.1,4.5,19071,15325,80847,,,7.0,16794.2,17784.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/lb5m8j9f,0
